image_path,label
dataset/real\oysters\907982.jpg,1
dataset/real\cannoli\2869264.jpg,1
dataset/real\chicken_wings\1165970.jpg,1
dataset/real\tacos\911899.jpg,1
dataset/fake\fish_and_chips\26665.jpg,0
dataset/fake\cannoli\1641833.jpg,0
dataset/real\eggs_benedict\992871.jpg,1
dataset/real\ramen\88430.jpg,1
dataset/real\deviled_eggs\647099.jpg,1
dataset/real\donuts\759973.jpg,1
dataset/real\cheesecake\357959.jpg,1
dataset/fake\lobster_bisque\846125.jpg,0
dataset/fake\garlic_bread\95606.jpg,0
dataset/real\hummus\99597.jpg,1
dataset/real\onion_rings\722278.jpg,1
dataset/fake\hot_dog\926070.jpg,0
dataset/real\nachos\561082.jpg,1
dataset/real\takoyaki\72228.jpg,1
dataset/fake\hot_dog\938937.jpg,0
dataset/real\cheese_plate\148467.jpg,1
dataset/fake\caprese_salad\44054.jpg,0
dataset/fake\hot_dog\94430.jpg,0
dataset/real\baby_back_ribs\1726178.jpg,1
dataset/fake\apple_pie\2909139.jpg,0
dataset/fake\steak\658189.jpg,0
dataset/real\churros\938480.jpg,1
dataset/fake\tuna_tartare\814761.jpg,0
dataset/real\waffles\77990.jpg,1
dataset/fake\baby_back_ribs\3572271.jpg,0
dataset/fake\onion_rings\85376.jpg,0
dataset/real\grilled_cheese_sandwich\770489.jpg,1
dataset/fake\macarons\86070.jpg,0
dataset/fake\deviled_eggs\7018.jpg,0
dataset/fake\clam_chowder\91980.jpg,0
dataset/real\cheesecake\882301.jpg,1
dataset/real\club_sandwich\887877.jpg,1
dataset/real\ravioli\88545.jpg,1
dataset/fake\filet_mignon\872325.jpg,0
dataset/fake\steak\638678.jpg,0
dataset/real\carrot_cake\1623924.jpg,1
dataset/fake\sushi\918053.jpg,0
dataset/real\grilled_cheese_sandwich\97834.jpg,1
dataset/real\french_onion_soup\699260.jpg,1
dataset/real\nachos\79004.jpg,1
dataset/fake\steak\640024.jpg,0
dataset/fake\scallops\89816.jpg,0
dataset/fake\poutine\913823.jpg,0
dataset/fake\edamame\747067.jpg,0
dataset/real\shrimp_and_grits\918510.jpg,1
dataset/real\breakfast_burrito\361705.jpg,1
dataset/real\poutine\872723.jpg,1
dataset/fake\pancakes\83414.jpg,0
dataset/fake\churros\890058.jpg,0
dataset/real\baklava\3753309.jpg,1
dataset/real\french_fries\93653.jpg,1
dataset/real\croque_madame\998828.jpg,1
dataset/real\french_fries\854901.jpg,1
dataset/real\churros\881905.jpg,1
dataset/real\pulled_pork_sandwich\956692.jpg,1
dataset/fake\tiramisu\524712.jpg,0
dataset/fake\baby_back_ribs\945139.jpg,0
dataset/fake\samosa\842184.jpg,0
dataset/real\dumplings\83315.jpg,1
dataset/real\omelette\809248.jpg,1
dataset/fake\gnocchi\791449.jpg,0
dataset/fake\onion_rings\80540.jpg,0
dataset/real\fried_calamari\85884.jpg,1
dataset/real\french_toast\816895.jpg,1
dataset/real\beet_salad\824932.jpg,1
dataset/fake\falafel\94008.jpg,0
dataset/fake\beignets\3034743.jpg,0
dataset/real\caprese_salad\3851238.jpg,1
dataset/fake\hot_and_sour_soup\654722.jpg,0
dataset/real\chicken_curry\404095.jpg,1
dataset/real\chicken_quesadilla\3855204.jpg,1
dataset/fake\ramen\9784.jpg,0
dataset/real\beignets\646871.jpg,1
dataset/fake\huevos_rancheros\918605.jpg,0
dataset/fake\cheese_plate\1872257.jpg,0
dataset/fake\strawberry_shortcake\80669.jpg,0
dataset/fake\chocolate_cake\2125707.jpg,0
dataset/real\eggs_benedict\47464.jpg,1
dataset/real\gnocchi\756033.jpg,1
dataset/fake\cheese_plate\1958947.jpg,0
dataset/fake\pho\58456.jpg,0
dataset/fake\gnocchi\79585.jpg,0
dataset/fake\macaroni_and_cheese\696983.jpg,0
dataset/fake\guacamole\854635.jpg,0
dataset/real\fish_and_chips\2446289.jpg,1
dataset/real\cup_cakes\67766.jpg,1
dataset/real\bread_pudding\364693.jpg,1
dataset/real\sushi\918194.jpg,1
dataset/fake\spring_rolls\685209.jpg,0
dataset/fake\falafel\964530.jpg,0
dataset/real\tacos\875734.jpg,1
dataset/real\ice_cream\888114.jpg,1
dataset/real\sashimi\76834.jpg,1
dataset/real\french_onion_soup\723360.jpg,1
dataset/fake\omelette\821964.jpg,0
dataset/real\omelette\800743.jpg,1
dataset/real\panna_cotta\610769.jpg,1
dataset/fake\guacamole\8991.jpg,0
dataset/real\fried_calamari\82808.jpg,1
dataset/fake\cannoli\1140808.jpg,0
dataset/fake\chicken_quesadilla\2367805.jpg,0
dataset/fake\cup_cakes\81705.jpg,0
dataset/real\steak\637374.jpg,1
dataset/real\french_fries\82535.jpg,1
dataset/real\carrot_cake\1220035.jpg,1
dataset/real\caesar_salad\2949157.jpg,1
dataset/real\carrot_cake\395210.jpg,1
dataset/fake\cup_cakes\69570.jpg,0
dataset/real\waffles\97567.jpg,1
dataset/fake\spring_rolls\7394.jpg,0
dataset/real\spaghetti_bolognese\832660.jpg,1
dataset/fake\bread_pudding\2603470.jpg,0
dataset/fake\hamburger\81813.jpg,0
dataset/fake\fried_rice\996895.jpg,0
dataset/real\caesar_salad\1833559.jpg,1
dataset/real\filet_mignon\852247.jpg,1
dataset/fake\huevos_rancheros\898352.jpg,0
dataset/fake\cheesecake\165910.jpg,0
dataset/fake\bread_pudding\3280798.jpg,0
dataset/fake\frozen_yogurt\75053.jpg,0
dataset/fake\french_toast\783372.jpg,0
dataset/fake\pork_chop\96943.jpg,0
dataset/real\chicken_quesadilla\1998851.jpg,1
dataset/fake\apple_pie\2969119.jpg,0
dataset/fake\donuts\9843.jpg,0
dataset/real\oysters\882316.jpg,1
dataset/fake\nachos\74023.jpg,0
dataset/fake\gnocchi\792768.jpg,0
dataset/real\croque_madame\88150.jpg,1
dataset/fake\ravioli\783093.jpg,0
dataset/fake\eggs_benedict\53096.jpg,0
dataset/real\pancakes\86107.jpg,1
dataset/real\creme_brulee\895254.jpg,1
dataset/fake\miso_soup\864146.jpg,0
dataset/real\chicken_curry\2591392.jpg,1
dataset/real\hot_dog\930190.jpg,1
dataset/fake\shrimp_and_grits\949988.jpg,0
dataset/fake\hamburger\91566.jpg,0
dataset/fake\shrimp_and_grits\923212.jpg,0
dataset/fake\seaweed_salad\85627.jpg,0
dataset/real\hummus\97624.jpg,1
dataset/real\pancakes\8231.jpg,1
dataset/real\beignets\2977212.jpg,1
dataset/fake\macaroni_and_cheese\684675.jpg,0
dataset/real\scallops\647664.jpg,1
dataset/real\macaroni_and_cheese\92688.jpg,1
dataset/real\carrot_cake\2470640.jpg,1
dataset/real\carrot_cake\1585504.jpg,1
dataset/real\spaghetti_carbonara\675898.jpg,1
dataset/real\pad_thai\78461.jpg,1
dataset/fake\baklava\1824405.jpg,0
dataset/real\apple_pie\3699587.jpg,1
dataset/fake\eggs_benedict\7571.jpg,0
dataset/fake\samosa\805428.jpg,0
dataset/real\lobster_bisque\819123.jpg,1
dataset/real\poutine\85455.jpg,1
dataset/real\bruschetta\827314.jpg,1
dataset/real\guacamole\849244.jpg,1
dataset/real\eggs_benedict\56601.jpg,1
dataset/fake\donuts\99096.jpg,0
dataset/fake\strawberry_shortcake\70399.jpg,0
dataset/fake\strawberry_shortcake\976997.jpg,0
dataset/fake\edamame\756500.jpg,0
dataset/fake\fried_rice\523739.jpg,0
dataset/fake\ramen\78712.jpg,0
dataset/fake\caprese_salad\2939968.jpg,0
dataset/fake\takoyaki\88731.jpg,0
dataset/fake\ice_cream\919447.jpg,0
dataset/real\hummus\897908.jpg,1
dataset/fake\crab_cakes\964485.jpg,0
dataset/fake\hot_dog\91869.jpg,0
dataset/fake\fried_calamari\631523.jpg,0
dataset/real\macarons\90142.jpg,1
dataset/fake\pizza\89197.jpg,0
dataset/fake\lasagna\8959.jpg,0
dataset/fake\waffles\78000.jpg,0
dataset/fake\peking_duck\561948.jpg,0
dataset/real\grilled_cheese_sandwich\765039.jpg,1
dataset/real\carrot_cake\1921861.jpg,1
dataset/real\guacamole\872429.jpg,1
dataset/fake\onion_rings\82479.jpg,0
dataset/real\waffles\753739.jpg,1
dataset/fake\deviled_eggs\649418.jpg,0
dataset/fake\pulled_pork_sandwich\947325.jpg,0
dataset/fake\risotto\694685.jpg,0
dataset/real\churros\98227.jpg,1
dataset/fake\creme_brulee\896028.jpg,0
dataset/real\nachos\547222.jpg,1
dataset/real\dumplings\822773.jpg,1
dataset/real\baklava\1824405.jpg,1
dataset/fake\eggs_benedict\7718.jpg,0
dataset/fake\beignets\2979521.jpg,0
dataset/fake\peking_duck\574748.jpg,0
dataset/real\pizza\82578.jpg,1
dataset/fake\hamburger\73340.jpg,0
dataset/fake\cheese_plate\1976426.jpg,0
dataset/fake\clam_chowder\894778.jpg,0
dataset/real\pancakes\91756.jpg,1
dataset/fake\eggs_benedict\9428.jpg,0
dataset/fake\foie_gras\576319.jpg,0
dataset/real\fish_and_chips\1521651.jpg,1
dataset/real\cannoli\770203.jpg,1
dataset/fake\fried_calamari\645411.jpg,0
dataset/fake\club_sandwich\97915.jpg,0
dataset/real\seaweed_salad\75519.jpg,1
dataset/real\lobster_bisque\88083.jpg,1
dataset/fake\spring_rolls\703596.jpg,0
dataset/fake\steak\66858.jpg,0
dataset/real\chicken_wings\1184967.jpg,1
dataset/fake\foie_gras\71779.jpg,0
dataset/fake\prime_rib\858121.jpg,0
dataset/real\pad_thai\777737.jpg,1
dataset/real\red_velvet_cake\64738.jpg,1
dataset/real\tacos\896949.jpg,1
dataset/fake\fried_calamari\98974.jpg,0
dataset/fake\red_velvet_cake\635226.jpg,0
dataset/real\beef_tartare\1187228.jpg,1
dataset/fake\crab_cakes\939129.jpg,0
dataset/fake\beef_carpaccio\1738745.jpg,0
dataset/real\dumplings\86701.jpg,1
dataset/fake\ravioli\742128.jpg,0
dataset/real\bibimbap\3096950.jpg,1
dataset/fake\oysters\877118.jpg,0
dataset/real\risotto\696973.jpg,1
dataset/fake\pizza\65128.jpg,0
dataset/fake\edamame\749063.jpg,0
dataset/real\caesar_salad\3824310.jpg,1
dataset/real\chicken_wings\2779577.jpg,1
dataset/fake\fried_calamari\651682.jpg,0
dataset/fake\pancakes\8231.jpg,0
dataset/fake\apple_pie\3217969.jpg,0
dataset/fake\chicken_quesadilla\212315.jpg,0
dataset/fake\guacamole\855158.jpg,0
dataset/fake\beef_tartare\2884978.jpg,0
dataset/real\deviled_eggs\92324.jpg,1
dataset/fake\ravioli\809033.jpg,0
dataset/real\baby_back_ribs\2977633.jpg,1
dataset/real\lasagna\800629.jpg,1
dataset/fake\french_fries\89974.jpg,0
dataset/real\cheesecake\1286644.jpg,1
dataset/real\chicken_wings\1491184.jpg,1
dataset/fake\shrimp_and_grits\932399.jpg,0
dataset/fake\miso_soup\868388.jpg,0
dataset/fake\sushi\94385.jpg,0
dataset/fake\eggs_benedict\975493.jpg,0
dataset/real\fried_calamari\94058.jpg,1
dataset/fake\paella\73919.jpg,0
dataset/fake\mussels\598137.jpg,0
dataset/real\sushi\93139.jpg,1
dataset/real\cannoli\1140808.jpg,1
dataset/real\paella\6991.jpg,1
dataset/real\hamburger\90115.jpg,1
dataset/fake\oysters\931386.jpg,0
dataset/real\croque_madame\64404.jpg,1
dataset/fake\deviled_eggs\618957.jpg,0
dataset/fake\grilled_cheese_sandwich\796733.jpg,0
dataset/fake\onion_rings\96707.jpg,0
dataset/fake\sushi\913716.jpg,0
dataset/real\chicken_quesadilla\1335892.jpg,1
dataset/fake\panna_cotta\604223.jpg,0
dataset/real\strawberry_shortcake\71742.jpg,1
dataset/fake\spaghetti_bolognese\798476.jpg,0
dataset/real\chicken_curry\1208906.jpg,1
dataset/fake\pho\990037.jpg,0
dataset/fake\beef_carpaccio\1462959.jpg,0
dataset/fake\escargots\74996.jpg,0
dataset/fake\hot_dog\96740.jpg,0
dataset/real\pork_chop\80368.jpg,1
dataset/real\samosa\805428.jpg,1
dataset/real\red_velvet_cake\77978.jpg,1
dataset/real\baby_back_ribs\2561928.jpg,1
dataset/fake\samosa\81021.jpg,0
dataset/fake\sashimi\766300.jpg,0
dataset/real\foie_gras\71461.jpg,1
dataset/real\red_velvet_cake\604781.jpg,1
dataset/real\chocolate_mousse\861730.jpg,1
dataset/real\garlic_bread\789180.jpg,1
dataset/real\baby_back_ribs\2456889.jpg,1
dataset/fake\croque_madame\64404.jpg,0
dataset/fake\shrimp_and_grits\946408.jpg,0
dataset/real\lobster_roll_sandwich\97570.jpg,1
dataset/real\hot_dog\920993.jpg,1
dataset/fake\escargots\96872.jpg,0
dataset/real\greek_salad\949442.jpg,1
dataset/fake\waffles\758030.jpg,0
dataset/fake\fried_calamari\76763.jpg,0
dataset/fake\ravioli\76253.jpg,0
dataset/real\peking_duck\72036.jpg,1
dataset/fake\hot_and_sour_soup\628858.jpg,0
dataset/real\takoyaki\97911.jpg,1
dataset/real\spaghetti_bolognese\808357.jpg,1
dataset/fake\falafel\966926.jpg,0
dataset/real\donuts\756993.jpg,1
dataset/real\spring_rolls\95572.jpg,1
dataset/real\apple_pie\678482.jpg,1
dataset/real\cup_cakes\69570.jpg,1
dataset/real\caesar_salad\3686850.jpg,1
dataset/fake\beet_salad\700945.jpg,0
dataset/real\grilled_cheese_sandwich\780481.jpg,1
dataset/real\chicken_curry\1878636.jpg,1
dataset/real\panna_cotta\590279.jpg,1
dataset/real\pho\65130.jpg,1
dataset/fake\lobster_roll_sandwich\87206.jpg,0
dataset/fake\macarons\90142.jpg,0
dataset/fake\breakfast_burrito\3883861.jpg,0
dataset/real\macaroni_and_cheese\658206.jpg,1
dataset/fake\ceviche\127492.jpg,0
dataset/fake\takoyaki\694770.jpg,0
dataset/real\nachos\92485.jpg,1
dataset/fake\caprese_salad\2693721.jpg,0
dataset/real\cup_cakes\81705.jpg,1
dataset/fake\carrot_cake\1419679.jpg,0
dataset/real\seaweed_salad\598811.jpg,1
dataset/fake\carrot_cake\1764646.jpg,0
dataset/real\strawberry_shortcake\98318.jpg,1
dataset/fake\pancakes\96818.jpg,0
dataset/fake\macarons\839307.jpg,0
dataset/real\carrot_cake\694824.jpg,1
dataset/real\steak\647683.jpg,1
dataset/real\chicken_curry\505405.jpg,1
dataset/fake\waffles\97524.jpg,0
dataset/fake\panna_cotta\620575.jpg,0
dataset/fake\croque_madame\975690.jpg,0
dataset/real\chocolate_mousse\87225.jpg,1
dataset/fake\fish_and_chips\925849.jpg,0
dataset/fake\onion_rings\75146.jpg,0
dataset/real\lasagna\746361.jpg,1
dataset/fake\hummus\865227.jpg,0
dataset/fake\caesar_salad\1833559.jpg,0
dataset/fake\fried_calamari\641747.jpg,0
dataset/fake\takoyaki\676990.jpg,0
dataset/real\tuna_tartare\877221.jpg,1
dataset/real\ravioli\91837.jpg,1
dataset/fake\donuts\91540.jpg,0
dataset/fake\oysters\929887.jpg,0
dataset/real\seaweed_salad\609445.jpg,1
dataset/fake\chicken_wings\1503564.jpg,0
dataset/fake\baby_back_ribs\1384024.jpg,0
dataset/fake\waffles\82242.jpg,0
dataset/fake\carrot_cake\335943.jpg,0
dataset/fake\beignets\3019468.jpg,0
dataset/fake\beef_carpaccio\11483.jpg,0
dataset/real\takoyaki\669572.jpg,1
dataset/real\guacamole\855158.jpg,1
dataset/fake\french_onion_soup\695034.jpg,0
dataset/fake\miso_soup\831011.jpg,0
dataset/real\miso_soup\869480.jpg,1
dataset/real\eggs_benedict\997621.jpg,1
dataset/real\beet_salad\2482528.jpg,1
dataset/real\deviled_eggs\637148.jpg,1
dataset/fake\red_velvet_cake\588552.jpg,0
dataset/fake\grilled_cheese_sandwich\765039.jpg,0
dataset/fake\ravioli\784177.jpg,0
dataset/real\macaroni_and_cheese\684675.jpg,1
dataset/real\tiramisu\445981.jpg,1
dataset/real\takoyaki\85593.jpg,1
dataset/fake\lasagna\734082.jpg,0
dataset/fake\guacamole\907453.jpg,0
dataset/real\ramen\78712.jpg,1
dataset/fake\prime_rib\827873.jpg,0
dataset/real\chicken_wings\1509959.jpg,1
dataset/real\sashimi\795596.jpg,1
dataset/fake\french_fries\823649.jpg,0
dataset/real\takoyaki\86899.jpg,1
dataset/real\lobster_roll_sandwich\86817.jpg,1
dataset/real\garlic_bread\792397.jpg,1
dataset/fake\baklava\3038844.jpg,0
dataset/fake\ravioli\91837.jpg,0
dataset/fake\garlic_bread\92932.jpg,0
dataset/real\caprese_salad\3202397.jpg,1
dataset/fake\spaghetti_bolognese\794313.jpg,0
dataset/real\chicken_curry\921382.jpg,1
dataset/fake\pancakes\83610.jpg,0
dataset/real\panna_cotta\97774.jpg,1
dataset/real\peking_duck\8098.jpg,1
dataset/real\cheesecake\1093939.jpg,1
dataset/fake\grilled_salmon\940815.jpg,0
dataset/real\pork_chop\96943.jpg,1
dataset/fake\hot_and_sour_soup\80543.jpg,0
dataset/fake\bread_pudding\173250.jpg,0
dataset/fake\peking_duck\71526.jpg,0
dataset/fake\spaghetti_bolognese\842289.jpg,0
dataset/fake\crab_cakes\936683.jpg,0
dataset/fake\lobster_roll_sandwich\86021.jpg,0
dataset/fake\sashimi\8151.jpg,0
dataset/fake\chocolate_cake\639222.jpg,0
dataset/real\gyoza\79650.jpg,1
dataset/real\sashimi\8151.jpg,1
dataset/real\escargots\96872.jpg,1
dataset/real\red_velvet_cake\7330.jpg,1
dataset/real\nachos\539805.jpg,1
dataset/fake\creme_brulee\899546.jpg,0
dataset/real\chocolate_cake\3592680.jpg,1
dataset/real\edamame\91319.jpg,1
dataset/fake\mussels\610478.jpg,0
dataset/fake\gnocchi\788047.jpg,0
dataset/fake\beef_tartare\3072015.jpg,0
dataset/real\chocolate_mousse\930454.jpg,1
dataset/real\beet_salad\2259920.jpg,1
dataset/fake\foie_gras\66733.jpg,0
dataset/fake\fish_and_chips\1865683.jpg,0
dataset/real\club_sandwich\882297.jpg,1
dataset/fake\cheesecake\935701.jpg,0
dataset/fake\poutine\889929.jpg,0
dataset/fake\pizza\5764.jpg,0
dataset/fake\baklava\787981.jpg,0
dataset/real\cannoli\806443.jpg,1
dataset/real\beet_salad\2619761.jpg,1
dataset/real\clam_chowder\902589.jpg,1
dataset/fake\pad_thai\737018.jpg,0
dataset/real\shrimp_and_grits\970365.jpg,1
dataset/real\beignets\3019700.jpg,1
dataset/real\poutine\935619.jpg,1
dataset/fake\pork_chop\644795.jpg,0
dataset/real\peking_duck\5925.jpg,1
dataset/fake\tiramisu\6032.jpg,0
dataset/fake\dumplings\85343.jpg,0
dataset/real\beef_carpaccio\2503017.jpg,1
dataset/real\fried_calamari\80030.jpg,1
dataset/real\gnocchi\791449.jpg,1
dataset/real\lasagna\763059.jpg,1
dataset/real\gnocchi\781572.jpg,1
dataset/fake\french_fries\87020.jpg,0
dataset/real\chocolate_cake\2942827.jpg,1
dataset/fake\grilled_salmon\934661.jpg,0
dataset/fake\bruschetta\76583.jpg,0
dataset/fake\churros\917841.jpg,0
dataset/fake\beet_salad\3619100.jpg,0
dataset/fake\falafel\975803.jpg,0
dataset/fake\club_sandwich\856659.jpg,0
dataset/real\onion_rings\83998.jpg,1
dataset/fake\ice_cream\873378.jpg,0
dataset/real\bread_pudding\3476894.jpg,1
dataset/fake\seaweed_salad\76982.jpg,0
dataset/fake\eggs_benedict\997621.jpg,0
dataset/fake\spaghetti_bolognese\803860.jpg,0
dataset/fake\deviled_eggs\663381.jpg,0
dataset/real\ice_cream\914855.jpg,1
dataset/real\tacos\847402.jpg,1
dataset/fake\macaroni_and_cheese\95322.jpg,0
dataset/real\tuna_tartare\864119.jpg,1
dataset/real\paella\80724.jpg,1
dataset/fake\huevos_rancheros\95371.jpg,0
dataset/fake\panna_cotta\596975.jpg,0
dataset/real\baby_back_ribs\634146.jpg,1
dataset/real\samosa\782181.jpg,1
dataset/real\omelette\753473.jpg,1
dataset/fake\ceviche\2985429.jpg,0
dataset/fake\beet_salad\2259920.jpg,0
dataset/fake\pizza\89892.jpg,0
dataset/real\frozen_yogurt\621596.jpg,1
dataset/real\french_fries\82946.jpg,1
dataset/real\tiramisu\489422.jpg,1
dataset/real\clam_chowder\884105.jpg,1
dataset/real\dumplings\856176.jpg,1
dataset/real\clam_chowder\903815.jpg,1
dataset/real\bruschetta\3665558.jpg,1
dataset/real\cannoli\1713057.jpg,1
dataset/fake\hamburger\83196.jpg,0
dataset/fake\chicken_wings\1968726.jpg,0
dataset/real\gyoza\727174.jpg,1
dataset/fake\falafel\96103.jpg,0
dataset/real\chicken_quesadilla\2085130.jpg,1
dataset/real\chicken_wings\67011.jpg,1
dataset/real\bibimbap\1007274.jpg,1
dataset/fake\dumplings\90206.jpg,0
dataset/real\peking_duck\563464.jpg,1
dataset/real\ceviche\444870.jpg,1
dataset/real\fried_calamari\66099.jpg,1
dataset/real\fried_calamari\629497.jpg,1
dataset/fake\chicken_quesadilla\1367589.jpg,0
dataset/fake\shrimp_and_grits\947809.jpg,0
dataset/real\gnocchi\762272.jpg,1
dataset/fake\samosa\82163.jpg,0
dataset/real\apple_pie\3217969.jpg,1
dataset/real\macaroni_and_cheese\65403.jpg,1
dataset/fake\baklava\2322552.jpg,0
dataset/real\carrot_cake\148324.jpg,1
dataset/real\club_sandwich\87971.jpg,1
dataset/real\escargots\80351.jpg,1
dataset/fake\steak\97656.jpg,0
dataset/fake\dumplings\84188.jpg,0
dataset/real\huevos_rancheros\893841.jpg,1
dataset/real\beef_tartare\39858.jpg,1
dataset/fake\nachos\99087.jpg,0
dataset/fake\deviled_eggs\658551.jpg,0
dataset/real\carrot_cake\215226.jpg,1
dataset/fake\waffles\743722.jpg,0
dataset/real\macarons\886478.jpg,1
dataset/fake\hot_and_sour_soup\75477.jpg,0
dataset/real\mussels\76072.jpg,1
dataset/fake\poutine\884863.jpg,0
dataset/real\hot_and_sour_soup\66094.jpg,1
dataset/real\poutine\874167.jpg,1
dataset/real\seaweed_salad\620574.jpg,1
dataset/fake\lasagna\733321.jpg,0
dataset/fake\grilled_salmon\922042.jpg,0
dataset/real\tiramisu\524712.jpg,1
dataset/fake\panna_cotta\639078.jpg,0
dataset/fake\frozen_yogurt\614990.jpg,0
dataset/fake\oysters\909669.jpg,0
dataset/fake\hot_and_sour_soup\76637.jpg,0
dataset/real\gyoza\87872.jpg,1
dataset/real\grilled_salmon\925104.jpg,1
dataset/real\hummus\86219.jpg,1
dataset/real\lobster_bisque\782229.jpg,1
dataset/fake\donuts\774254.jpg,0
dataset/real\sushi\96680.jpg,1
dataset/real\pho\982022.jpg,1
dataset/fake\hummus\892687.jpg,0
dataset/fake\spaghetti_bolognese\850714.jpg,0
dataset/fake\bruschetta\3698659.jpg,0
dataset/real\seaweed_salad\98808.jpg,1
dataset/fake\pork_chop\80368.jpg,0
dataset/real\french_onion_soup\755592.jpg,1
dataset/real\grilled_cheese_sandwich\778770.jpg,1
dataset/real\beignets\2163099.jpg,1
dataset/fake\bruschetta\2804634.jpg,0
dataset/fake\fried_rice\67830.jpg,0
dataset/fake\oysters\907314.jpg,0
dataset/fake\tuna_tartare\867082.jpg,0
dataset/fake\clam_chowder\891257.jpg,0
dataset/fake\chocolate_cake\3509196.jpg,0
dataset/fake\red_velvet_cake\62852.jpg,0
dataset/fake\escargots\510162.jpg,0
dataset/fake\caprese_salad\3648473.jpg,0
dataset/fake\red_velvet_cake\77978.jpg,0
dataset/real\beet_salad\1767209.jpg,1
dataset/fake\chicken_quesadilla\2785982.jpg,0
dataset/fake\gyoza\704946.jpg,0
dataset/fake\cannoli\3691447.jpg,0
dataset/real\chicken_wings\1941057.jpg,1
dataset/real\pork_chop\895.jpg,1
dataset/fake\ice_cream\888114.jpg,0
dataset/fake\dumplings\820905.jpg,0
dataset/real\hot_dog\923240.jpg,1
dataset/real\bread_pudding\3134416.jpg,1
dataset/real\spaghetti_bolognese\78546.jpg,1
dataset/real\sushi\99997.jpg,1
dataset/fake\gyoza\714492.jpg,0
dataset/fake\french_onion_soup\760358.jpg,0
dataset/fake\lobster_bisque\819123.jpg,0
dataset/real\french_toast\794602.jpg,1
dataset/real\risotto\681331.jpg,1
dataset/fake\red_velvet_cake\584602.jpg,0
dataset/real\gnocchi\788047.jpg,1
dataset/fake\ice_cream\921876.jpg,0
dataset/real\miso_soup\871622.jpg,1
dataset/fake\chocolate_cake\25331.jpg,0
dataset/real\crab_cakes\914427.jpg,1
dataset/fake\beef_carpaccio\1126471.jpg,0
dataset/real\macarons\869993.jpg,1
dataset/real\baklava\3015422.jpg,1
dataset/real\cheese_plate\3182251.jpg,1
dataset/real\pulled_pork_sandwich\985218.jpg,1
dataset/real\fried_rice\61049.jpg,1
dataset/fake\caprese_salad\1841490.jpg,0
dataset/real\macarons\86070.jpg,1
dataset/fake\macarons\82057.jpg,0
dataset/real\tuna_tartare\99695.jpg,1
dataset/fake\cheese_plate\2922026.jpg,0
dataset/real\pizza\985164.jpg,1
dataset/real\apple_pie\2751755.jpg,1
